category,product,price,rating,rating_score,answered_questions,favorite,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,image_name
laptop,"Huawei Matebook D15 Intel Core I7 1195g7 16gb 512gb Ssd Windows 11 Home 15.6"" Fhd BoDE-WFE9AL",22.399 TL,62,4.8,270,6414 Favori,İşlemci Tipi | Intel Core i7,Ram (Sistem Belleği) | 16 GB,SSD Kapasitesi | 512 GB,İşletim Sistemi | Windows,Ekran Kartı | Intel Iris Graphics,"Ekran Boyutu | 15,6 inç",Çözünürlük | 1920 x 1080,Kullanım Amacı | Ofis - İş,laptop_image_0.png
phone,Apple iPhone 13 128 GB Pembe Cep Telefonu (Apple Türkiye Garantili),36.199 TL,1421,4.8,1648,109820 Favori,Garanti Tipi | Apple Türkiye Garantili,Kamera Çözünürlüğü | 12 MP + 12 MP,Dahili Hafıza | 128 GB,"Ekran Boyutu | 6,1 inç",Pil Gücü (mAh) | 3095,Mobil Bağlantı Hızı | 5G,RAM Kapasitesi | 4 GB,Cep Telefonu Modeli | iPhone 13,phone_image_202.png
phone,Honor X9a 128 GB 5G Yeşil Cep Telefonu (Honor Türkiye Garantili) 5109APSR,11.499 TL,62,4.7,109,2115 Favori,Garanti Tipi | Honor Türkiye Garantili,Dahili Hafıza | 128 GB,RAM Kapasitesi | 8 GB,Mobil Bağlantı Hızı | 5G,Cep Telefonu Modeli | Honor X9a,Kamera Çözünürlüğü | 5 MP ve altı,"Ekran Boyutu | 4 - 4,5 inç",Pil Gücü (mAh) | 1500 ve altı,phone_image_203.png
phone,realme 11 Pro Plus 5G (12GB+512GB) Gündoğumu Beji 11P-PLUS-12-512,20.662 TL,,,6,325 Favori,Garanti Tipi | Realme Türkiye Garantili,Kamera Çözünürlüğü | 200 MP + 8 MP + 2 MP,Dahili Hafıza | 512 GB,RAM Kapasitesi | 12 GB,"Ekran Boyutu | 6,7 inç",Pil Gücü (mAh) | 4000 - 5000,Mobil Bağlantı Hızı | 5G,Ön Kamera Sayısı | 1,phone_image_204.png
phone,Samsung Galaxy S20 FE 128 GB Snapdragon Beyaz Cep Telefonu (Samsung Türkiye Garantili),12.349 TL,314,4.7,463,12022 Favori,Garanti Tipi | Resmi Distribütör Garantili,Kamera Çözünürlüğü | 12 MP + 12 MP + 8 MP,Dahili Hafıza | 128 GB,RAM Kapasitesi | 6 GB,"Ekran Boyutu | 6,5 inç",Pil Gücü (mAh) | 4500,Mobil Bağlantı Hızı | 4.5G,Cep Telefonu Modeli | Galaxy S20,phone_image_205.png
phone,Xiaomi 13 Lite 256 GB 8 GB RAM Siyah Cep Telefonu (Xiaomi Türkiye Garantili) 13 Lite 8GB+256GB,18.499 TL,117,4.6,178,7570 Favori,Garanti Tipi | Xiaomi Türkiye Garantili,Dahili Hafıza | 256 GB,RAM Kapasitesi | 8 GB,Mobil Bağlantı Hızı | 5G,Cep Telefonu Modeli | Xiaomi 13 Lite,Kamera Çözünürlüğü | 5 MP ve altı,"Ekran Boyutu | 4 - 4,5 inç",Pil Gücü (mAh) | 1500 ve altı,phone_image_206.png
phone,Apple iPhone 14 128 GB Yıldız Işığı,45.795 TL,435,4.7,256,38012 Favori,Garanti Tipi | Apple Türkiye Garantili,Kamera Çözünürlüğü | 12 MP + 12 MP,Dahili Hafıza | 128 GB,"Ekran Boyutu | 6,1 inç",Pil Gücü (mAh) | 3279,Mobil Bağlantı Hızı | 5G,RAM Kapasitesi | 6 GB,Cep Telefonu Modeli | iPhone 14,phone_image_207.png
phone,Samsung Galaxy A14 64 GB Siyah Cep Telefonu (Samsung Türkiye Garantili),6.001 TL,35,4.4,37,1429 Favori,Garanti Tipi | Samsung TR Garantili,Kamera Çözünürlüğü | 20 MP ve üstü,Dahili Hafıza | 64 GB,RAM Kapasitesi | 4 GB,Pil Gücü (mAh) | 4000 - 5000,Mobil Bağlantı Hızı | 4.5G,Cep Telefonu Modeli | Galaxy A14,Ön Kamera Çözünürlüğü | 13 MP,phone_image_208.png
phone,vivo V29 Lite 5G 256 GB 8 GB Ram Altın Işıltısı Cep Telefonu (vivo Türkiye Garantili) v29litesiyah,13.025 TL,6,4.2,50,1583 Favori,Kamera Çözünürlüğü | 20 MP ve üstü,Dahili Hafıza | 256 GB,RAM Kapasitesi | 8 GB,"Ekran Boyutu | 6,7 inç",Pil Gücü (mAh) | 5020,Mobil Bağlantı Hızı | 5G,Garanti Tipi | Üretici Garantili,Ön Kamera Sayısı | 1,phone_image_209.png
phone,Samsung Galaxy S22 Ultra 256 GB 5G 12 GB RAM Beyaz Cep Telefonu (Samsung Türkiye Garantili),36.299 TL,59,4.8,111,3519 Favori,Garanti Tipi | Samsung TR Garantili,Kamera Çözünürlüğü | 108 MP + 10 MP + 12 MP + 10 MP,Dahili Hafıza | 256 GB,RAM Kapasitesi | 12 GB,"Ekran Boyutu | 6,8 inç",Pil Gücü (mAh) | 5000,Mobil Bağlantı Hızı | 4.5G,Cep Telefonu Modeli | Galaxy S22 Ultra,phone_image_210.png
phone,Trident A55 6/128GB Akıllı Telefon,5.399 TL,3,5.0,26,601 Favori,Garanti Tipi | Resmi Distribütör Garantili,Kamera Çözünürlüğü | 48 MP + 2 MP,Dahili Hafıza | 128 GB,RAM Kapasitesi | 6 GB,"Ekran Boyutu | 6,52 inç",Pil Gücü (mAh) | 4500,Mobil Bağlantı Hızı | 4.5G,Ön Kamera Çözünürlüğü | 8 - 14 MP,phone_image_211.png
phone,Reeder S19 Max Pro 256 GB 6 GB RAM Altın Cep Telefonu (Reeder Türkiye Garantili) S19 Max Pro 6 GB+256 GB,4.150 TL,324,4.2,461,7036 Favori,Garanti Tipi | Resmi Distribütör Garantili,Dahili Hafıza | 256 GB,RAM Kapasitesi | 6 GB,Mobil Bağlantı Hızı | 4.5G,Cep Telefonu Modeli | S19 Max Pro,Ön Kamera Çözünürlüğü | 16 MP,Kamera Çözünürlüğü | 5 MP ve altı,"Ekran Boyutu | 4 - 4,5 inç",phone_image_212.png
phone,Samsung Galaxy Z Flip5 8 Gb Ram 256 Gb Lavender,39.699 TL,5,5.0,12,2831 Favori,Garanti Tipi | Samsung TR Garantili,Kamera Çözünürlüğü | 10 - 15 MP,Dahili Hafıza | 256 GB,RAM Kapasitesi | 8 GB,Mobil Bağlantı Hızı | 5G,Ön Kamera Çözünürlüğü | 5 -10 MP,Ekran Boyutu | 6 - 8 inç,Pil Gücü (mAh) | 3000 - 7900,phone_image_213.png
phone,Oppo A16 64 GB Siyah Cep Telefonu (Oppo Türkiye Garantili) 1603,5.180 TL,1798,4.7,1131,31783 Favori,Garanti Tipi | Oppo Türkiye Garantili,Dahili Hafıza | 64 GB,RAM Kapasitesi | 4 GB,Mobil Bağlantı Hızı | 4.5G,Cep Telefonu Modeli | Oppo A16,Kamera Çözünürlüğü | 5 MP ve altı,"Ekran Boyutu | 4 - 4,5 inç",Pil Gücü (mAh) | 1500 ve altı,phone_image_214.png
phone,Trident A55 6/128GB Akıllı Telefon,5.399 TL,5,4.8,37,644 Favori,Garanti Tipi | Resmi Distribütör Garantili,Kamera Çözünürlüğü | 48 MP + 2 MP,Dahili Hafıza | 128 GB,RAM Kapasitesi | 6 GB,"Ekran Boyutu | 6,52 inç",Pil Gücü (mAh) | 4500,Mobil Bağlantı Hızı | 4.5G,Ön Kamera Çözünürlüğü | 8 - 14 MP,phone_image_215.png
phone,realme C55 256 Gb 8 Gb Ram Altın ( Türkiye Garantili) C55 256 GB,7.645 TL,139,4.5,112,3598 Favori,Garanti Tipi | Realme Türkiye Garantili,Kamera Çözünürlüğü | 20 MP ve üstü,Dahili Hafıza | 256 GB,RAM Kapasitesi | 8 GB,"Ekran Boyutu | 6,7 inç",Pil Gücü (mAh) | 5000 ve üstü,Mobil Bağlantı Hızı | 4G,Cep Telefonu Modeli | Realme C55,phone_image_216.png
phone,General Mobile GENERAL MOBİLE GM 23 SE 6/64 GB GREY 8699037701626,4.160 TL,32,4.8,24,495 Favori,Dahili Hafıza | 64 GB,RAM Kapasitesi | 6 GB,"Ekran Boyutu | 6,7 inç",Mobil Bağlantı Hızı | 4.5G,Ön Kamera Çözünürlüğü | 5 -10 MP,Garanti Tipi | KVK Garantili,Kamera Çözünürlüğü | 5 - 10 MP,Pil Gücü (mAh) | 1500 ve altı,phone_image_217.png
phone,Tecno Pova Neo 2 6/128 Magma Turuncu Cep Telefonu LG6n,"5.854,74 TL",89,4.5,156,2736 Favori,Garanti Tipi | Resmi Distribütör Garantili,Kamera Çözünürlüğü | 20 MP ve üstü,Dahili Hafıza | 128 GB,RAM Kapasitesi | 6 GB,Mobil Bağlantı Hızı | 4.5G,Cep Telefonu Modeli | Pova Neo2,Ekran Boyutu | 6 - 8 inç,Pil Gücü (mAh) | 3000 - 7900,phone_image_218.png
phone,Samsung Galaxy A34 256 GB 8 GB RAM Siyah Cep Telefonu (Samsung Türkiye Garantili),11.479 TL,54,4.7,97,2342 Favori,Garanti Tipi | Samsung TR Garantili,Kamera Çözünürlüğü | 48MP + 8MP + 5MP + 2MP,Dahili Hafıza | 256 GB,RAM Kapasitesi | 8 GB,"Ekran Boyutu | 6,6 inç",Pil Gücü (mAh) | 5000,Mobil Bağlantı Hızı | 4G,Cep Telefonu Modeli | Galaxy A34,phone_image_219.png
phone,Apple iPhone 15 Pro Max 256 GB Natürel Titanyum,85.850 TL,3,5.0,93,1398 Favori,Garanti Tipi | Apple Türkiye Garantili,Kamera Çözünürlüğü | 20 MP ve üstü,Dahili Hafıza | 256 GB,"Ekran Boyutu | 6,7 inç",Pil Gücü (mAh) | 4000 - 5000,Mobil Bağlantı Hızı | 5G,RAM Kapasitesi | 8 GB,Cep Telefonu Modeli | iPhone 15 Pro Max,phone_image_220.png
phone,Xiaomi Redmi Note 10 Pro 256 GB 8 GB RAM Gri Cep Telefonu (Xiaomi Türkiye Garantili) PRA-7674516-432192,11.098 TL,796,4.7,772,13830 Favori,Garanti Tipi | Xiaomi Türkiye Garantili,Kamera Çözünürlüğü | 108 MP + 8 MP + 5 MP + 2 MP,Dahili Hafıza | 256 GB,RAM Kapasitesi | 8 GB,"Ekran Boyutu | 6,67 inç",Pil Gücü (mAh) | 5020,Mobil Bağlantı Hızı | 4.5G,Cep Telefonu Modeli | Redmi Note 10 Pro,phone_image_221.png
phone,Samsung Galaxy M13 128 GB Bakır Cep Telefonu (Samsung Türkiye Garantili),6.349 TL,672,4.7,257,14692 Favori,Garanti Tipi | Samsung TR Garantili,Kamera Çözünürlüğü | 20 MP ve üstü,Dahili Hafıza | 128 GB,RAM Kapasitesi | 4 GB,Ekran Boyutu | 7 inç,Mobil Bağlantı Hızı | 4.5G,Cep Telefonu Modeli | Galaxy M13,Ön Kamera Çözünürlüğü | 14 - 20 MP,phone_image_222.png
phone,Google Pixel Fold 256 GB Obsidian Siyah 48 MP Telefon 15345,92.000 TL,,,1,,Garanti Tipi | İthalatçı Garantili,Kamera Çözünürlüğü | 48 MP + 12 MP + 12 MP,Dahili Hafıza | 256 GB,RAM Kapasitesi | 12 GB,Pil Gücü (mAh) | 4000 - 5000,Mobil Bağlantı Hızı | 4.5G,"Ekran Boyutu | 5,5 - 6 inç",Ön Kamera Sayısı | 1,phone_image_223.png
phone,Samsung Galaxy S23 256 GB Siyah Cep Telefonu (Samsung Türkiye Garantili),30.447 TL,146,4.7,113,7373 Favori,Garanti Tipi | Samsung TR Garantili,Kamera Çözünürlüğü | 50 MP + 12 MP + 10 MP,Dahili Hafıza | 256 GB,RAM Kapasitesi | 8 GB,"Ekran Boyutu | 6,1 inç",Pil Gücü (mAh) | 3900,Mobil Bağlantı Hızı | 5G,Cep Telefonu Modeli | Galaxy S23,phone_image_224.png
phone,Apple Yenilenmiş Iphone 13 Pro Max 256 Gb Sierra Mavisi 256 Gb Sierra Mavisi B Grade iPhone 13 Pro Max,56.809 TL,83,4.9,241,5080 Favori,Garanti Tipi | Apple Türkiye Garantili,Kamera Çözünürlüğü | 5 - 10 MP,Dahili Hafıza | 256 GB,"Ekran Boyutu | 6,7 inç",Mobil Bağlantı Hızı | 5G,RAM Kapasitesi | 6 GB,Pil Gücü (mAh) | 3000 - 4000,Cep Telefonu Modeli | iPhone 13 Pro Max,phone_image_225.png
phone,General Mobile Gm 22s 64 GB 4 GB Ram Beyaz Cep Telefonu GM22S(4/64),4.384 TL,135,4.7,176,4642 Favori,Garanti Tipi | Resmi Distribütör Garantili,Dahili Hafıza | 64 GB,RAM Kapasitesi | 4 GB,Mobil Bağlantı Hızı | 4G,Cep Telefonu Modeli | GM 22s,Kamera Çözünürlüğü | 5 - 10 MP,Ekran Boyutu | 6 inç ve üstü,Pil Gücü (mAh) | 3000 - 4000,phone_image_226.png
phone,Samsung Galaxy A54 5G 256 GB Yeşil Cep Telefonu (Samsung Türkiye Garantili),16.155 TL,301,4.7,209,11056 Favori,Garanti Tipi | Samsung TR Garantili,Kamera Çözünürlüğü | 50 MP + 12 MP + 5 MP,Dahili Hafıza | 256 GB,RAM Kapasitesi | 8 GB,"Ekran Boyutu | 6,4 inç",Pil Gücü (mAh) | 5000,Mobil Bağlantı Hızı | 5G,Cep Telefonu Modeli | Galaxy A54,phone_image_227.png
phone,Apple iPhone 14 Plus 128 GB Yıldız Işığı,47.499 TL,210,4.6,124,13073 Favori,Garanti Tipi | Apple Türkiye Garantili,Kamera Çözünürlüğü | 10 - 15 MP,Dahili Hafıza | 128 GB,"Ekran Boyutu | 6,7 inç",Pil Gücü (mAh) | 4000 - 5000,Mobil Bağlantı Hızı | 5G,RAM Kapasitesi | 6 GB,Cep Telefonu Modeli | iPhone 14 Plus,phone_image_228.png
phone,Xiaomi 13 Pro 12 + 512 GB Siyah (Xiaomi Türkiye Garantili) 13 Pro 12 + 512GB,57.600 TL,3,4.3,31,527 Favori,Garanti Tipi | Xiaomi Türkiye Garantili,Dahili Hafıza | 512 GB,RAM Kapasitesi | 12 GB,Mobil Bağlantı Hızı | 5G,Kamera Çözünürlüğü | 5 MP ve altı,"Ekran Boyutu | 4 - 4,5 inç",Pil Gücü (mAh) | 1500 ve altı,Ön Kamera Sayısı | 1,phone_image_229.png
phone,omix X600 Nfc 12GB (6+6GB) 128 GB Mavi Cep Telefonu TYC00583072002,5.899 TL,149,4.3,368,3789 Favori,Garanti Tipi | Resmi Distribütör Garantili,Dahili Hafıza | 128 GB,RAM Kapasitesi | 16 GB,Mobil Bağlantı Hızı | 4.5G,Kamera Çözünürlüğü | 5 MP ve altı,"Ekran Boyutu | 4 - 4,5 inç",Pil Gücü (mAh) | 1500 ve altı,Ön Kamera Sayısı | 1,phone_image_230.png
phone,Samsung Galaxy A32 128 GB Siyah Cep Telefonu (Samsung Türkiye Garantili),9.740 TL,2777,4.7,1878,42444 Favori,Garanti Tipi | Samsung TR Garantili,Kamera Çözünürlüğü | 20 MP ve üstü,Dahili Hafıza | 128 GB,RAM Kapasitesi | 6 GB,Pil Gücü (mAh) | 4000 - 5000,Mobil Bağlantı Hızı | 4.5G,Ön Kamera Çözünürlüğü | 20 - 40 MP,Ekran Boyutu | 6 inç ve üstü,phone_image_231.png
phone,Samsung Yenilenmiş Galaxy S3 Mini 8GB Siyah Cep Telefonu (12 Ay Osm Bilişim Garantili) TYC00807025994,849 TL,,,66,671 Favori,Kozmetik Durum | A seviye-Mükemmel,Dahili Hafıza | 8 GB,Garanti Süresi | 1 Yıl,Renk | Siyah,Ana Kamera Çözünürlük Aralığı | 5 - 10 MP,"Ekran Boyutu | 4 - 4,5 inç",Pil Gücü (mAh) | 1500 - 1800,RAM Kapasitesi | 1 GB,phone_image_232.png
phone,Reeder S19 Max Pro 4GB+128 GB Mavi Cep Telefonu (Reeder Türkiye Garantili) S19 Max Pro 4GB+128GB,3.335 TL,157,4.3,166,3511 Favori,Dahili Hafıza | 128 GB,RAM Kapasitesi | 4 GB,"Ekran Boyutu | 6,7 inç",Pil Gücü (mAh) | 5000 ve üstü,Mobil Bağlantı Hızı | 4.5G,Cep Telefonu Modeli | Reeder S19 Max Pro,Ön Kamera Çözünürlüğü | 14 - 20 MP,Garanti Tipi | Genpa Garantili,phone_image_233.png
phone,vivo Y16 32 GB 3 GB RAM Siyah Cep Telefonu (vivo Türkiye Garantili) y163+32,3.957 TL,7,4.3,13,781 Favori,Dahili Hafıza | 32 GB,RAM Kapasitesi | 3 GB,Mobil Bağlantı Hızı | 4G,Garanti Tipi | KVK Garantili,Kamera Çözünürlüğü | 5 MP ve altı,"Ekran Boyutu | 4 - 4,5 inç",Pil Gücü (mAh) | 1500 ve altı,Ön Kamera Sayısı | 1,phone_image_234.png
phone,realme 11 PRO 8Gb+256Gb Gündoğumu Beji 125079276,15.999 TL,,,4,121 Favori,Garanti Tipi | Realme Türkiye Garantili,Kamera Çözünürlüğü | 50 MP + 5 MP + 2 MP,Dahili Hafıza | 256 GB,RAM Kapasitesi | 8 GB,"Ekran Boyutu | 6,7 inç",Pil Gücü (mAh) | 5000,Mobil Bağlantı Hızı | 4.5G,Ön Kamera Sayısı | 1,phone_image_235.png
phone,POCO F5 12/256 Gb Siyah Cep Telefonu ( Türkiye Garantili) POCOF5,19.299 TL,81,4.9,75,2174 Favori,Garanti Tipi | Xiaomi Türkiye Garantili,Kamera Çözünürlüğü | 20 MP ve üstü,Dahili Hafıza | 256 GB,RAM Kapasitesi | 12 GB,"Ekran Boyutu | 6,7 inç",Pil Gücü (mAh) | 5000 ve üstü,Mobil Bağlantı Hızı | 5G,Cep Telefonu Modeli | POCO F5,phone_image_236.png
phone,Oppo A55 128 GB 4 GB RAM Yıldızlı Siyah Cep Telefonu (Oppo Türkiye Garantili) CPH2325,6.750 TL,457,4.7,391,10458 Favori,Garanti Tipi | Resmi Distribütör Garantili,Dahili Hafıza | 128 GB,RAM Kapasitesi | 4 GB,Mobil Bağlantı Hızı | 4.5G,Cep Telefonu Modeli | Oppo A55,Kamera Çözünürlüğü | 5 MP ve altı,"Ekran Boyutu | 4 - 4,5 inç",Pil Gücü (mAh) | 1500 ve altı,phone_image_237.png
phone,Oneplus 11 5G 256 GB 16 GB RAM Yeşil Cep Telefonu (Oneplus Türkiye Garantili),44.899 TL,,,9,143 Favori,Kamera Çözünürlüğü | 50 MP +12 MP +10 MP,Dahili Hafıza | 256 GB,RAM Kapasitesi | 16 GB,"Ekran Boyutu | 6,7 inç",Pil Gücü (mAh) | 5020,Mobil Bağlantı Hızı | 5G,Ön Kamera Çözünürlüğü | 16 MP,Garanti Tipi | Genpa Garantili,phone_image_238.png
phone,Samsung Galaxy S21 FE 5G 256 GB Gri Cep Telefonu (Samsung Türkiye Garantili),19.999 TL,220,4.7,237,5358 Favori,Garanti Tipi | Samsung TR Garantili,Dahili Hafıza | 256 GB,RAM Kapasitesi | 8 GB,Mobil Bağlantı Hızı | 4.5G,Cep Telefonu Modeli | Galaxy S21,Ön Kamera Çözünürlüğü | 20 MP,Kamera Çözünürlüğü | 5 MP ve altı,"Ekran Boyutu | 4 - 4,5 inç",phone_image_239.png
monitor,"Casper Excalibur M.E238FHD-G 23.8"" 200HZ 1MS 300NIT (HDMI+Display) Curved Freesync + G-Sync FHD LED Monitör",3.999 TL,644,4.3,1190,26530 Favori,Ekran Yenilenme Hızı | 200 Hz,"Ekran Boyutu | 23,8 inç",Panel Tipi | VA,Çözünürlük | 1920 x 1080,Sync Teknolojisi | FreeSync,Tepki Süresi | 1 ms,Dahili Hoparlör | Yok,Vesa Uyumluluğu | Var,monitor_image_240.png
monitor,"Xiaomi Redmi Rmmnt215nf 21.5"" 75hz 6ms Full Hd Monitör BHR6537CN",2.099 TL,266,4.7,322,5306 Favori,Ekran Yenilenme Hızı | 75 Hz,"Ekran Boyutu | 21,5 inç",Garanti Tipi | İthalatçı Garantili,Çözünürlük | 1920 x 1080,Panel Tipi | TFT-LCD,Tepki Süresi | 6 ms,Görüntüleme Teknolojisi | LED,Curved (Kavisli) | Yok,monitor_image_241.png
monitor,"upTech HD190 19"" Geniş Ekran 75 Hz 5ms (VGA,HDMI) Led Monitör",1.475 TL,3,5.0,51,431 Favori,Ekran Boyutu | 19 inç,Ekran Yenilenme Hızı | 75 Hz,Garanti Tipi | Resmi Distribütör Garantili,Çözünürlük | 1440 x 900,Panel Tipi | TFT-LCD,Tepki Süresi | 5 ms,Görüntüleme Teknolojisi | LED,Curved (Kavisli) | Yok,monitor_image_242.png
monitor,"Rampage Blaze Bl24r165c 24"" 165hz 1ms Csot Va Full Hd Freesync Pc Curved Oyuncu Monitörü BL24R165C",4.147 TL,76,4.8,212,2792 Favori,Ekran Boyutu | 24 inç,Ekran Yenilenme Hızı | 165 Hz,Çözünürlük | 1920 x 1080,Panel Tipi | VA,Sync Teknolojisi | FreeSync,Tepki Süresi | 1 ms,Dahili Hoparlör | Yok,Vesa Uyumluluğu | Var,monitor_image_243.png
monitor,"Casper Excalibur M.E315FHD-G 31.5"" 240HZ 1MS 300NIT (HDMI+Display) Curved Freesync + G-Sync FHD LED Monitör",6.099 TL,88,4.7,141,4198 Favori,"Ekran Boyutu | 31,5 inç",Ekran Yenilenme Hızı | 240 Hz,Panel Tipi | VA,Çözünürlük | 1920 x 1080,Sync Teknolojisi | FreeSync,Tepki Süresi | 1 ms,Dahili Hoparlör | Yok,Vesa Uyumluluğu | Var,monitor_image_244.png
monitor,"ASUS Tuf Gamıng Vg24vqe 23,6 Kavıslı 165hz Freesync 1ms Fullhd Dp+hdmı Monitör TUF GAMING VG24VQE",4.199 TL,583,4.7,884,10719 Favori,Ekran Yenilenme Hızı | 165 Hz,"Ekran Boyutu | 23,8 inç",Garanti Tipi | Resmi Distribütör Garantili,Çözünürlük | 1920 x 1080,Panel Tipi | VA,Tepki Süresi | 1 ms,Görüntüleme Teknolojisi | LED,Curved (Kavisli) | Var,monitor_image_245.png
monitor,Samsung 27” Cr50 4 Ms 60 Hz Full Hd Hdmı Kavisli Monitör 8801643762124,"3.506,35 TL",279,4.7,134,4688 Favori,Ekran Boyutu | 27 inç,Ekran Yenilenme Hızı | 60 Hz,Garanti Tipi | Resmi Distribütör Garantili,Çözünürlük | 1920 x 1080,Panel Tipi | VA,Tepki Süresi | 4 ms,Görüntüleme Teknolojisi | LED,Curved (Kavisli) | Var,monitor_image_246.png
monitor,Divoom Pixoo-64 App Kontrollü Wifi Animasyonlu Gaming 64x64 Piksel Led Ekran Resim Çerçevesi 840500103951,4.499 TL,5,5.0,3,597 Favori,Garanti Tipi | Resmi Distribütör Garantili,Ekran Boyutu | 14 inç,Panel Tipi | TFT-LCD,Görüntüleme Teknolojisi | LED,Curved (Kavisli) | Yok,Ekran Yenilenme Hızı | 50 Hz,Kullanım Amacı | Oyun,Çözünürlük | 800 x 600,monitor_image_247.png
monitor,Samsung Odyssey G3 27” 1 Ms 165 Hz Full Hd Çerçevesiz Oyun Monitörü LS27AG320NUXUF,5.000 TL,476,4.7,172,6333 Favori,Ekran Boyutu | 27 inç,Ekran Yenilenme Hızı | 165 Hz,Görüntüleme Teknolojisi | LED,Panel Tipi | VA,Çözünürlük | 1920 x 1080,Sync Teknolojisi | FreeSync,Tepki Süresi | 1 ms,Dahili Hoparlör | Yok,monitor_image_248.png
monitor,Samsung 24 Samsung Ls24c312eauxuf Ips Fhd 75hz 5ms Hdmı Vg CECE5SAM0049,2.799 TL,1,5.0,11,195 Favori,Ekran Boyutu | 23 inç,Ekran Yenilenme Hızı | 75 Hz,Garanti Tipi | İthalatçı Garantili,Çözünürlük | 1920 x 1080,Panel Tipi | IPS,Tepki Süresi | 1 ms,Görüntüleme Teknolojisi | IPS,Curved (Kavisli) | Yok,monitor_image_249.png
monitor,"Xiaomi Mi Curved BHR4269GL 34"" 144Hz 4ms (HDMI+Display) FreeSync WQHD Led Monitör",10.989 TL,180,4.4,198,5818 Favori,Görüntüleme Teknolojisi | LED,Ekran Yenilenme Hızı | 144 Hz,Çözünürlük | 3440 x 1440,Ekran Boyutu | 34 inç,Panel Tipi | VA,Sync Teknolojisi | FreeSync,Tepki Süresi | 4 ms,Dahili Hoparlör | Yok,monitor_image_250.png
monitor,ACER Kg272s Zeroframe 27” 165hz 2ms (2xhdmı+display) Freesync Premium Fhd Ips Monitör Um.hx2ee.s01 UM.HX2EE.S01,4.739 TL,46,4.7,56,1310 Favori,Görüntüleme Teknolojisi | IPS,Ekran Yenilenme Hızı | 165 Hz,Ekran Boyutu | 27 inç,Panel Tipi | IPS,Çözünürlük | 1920 x 1080,Sync Teknolojisi | FreeSync,Tepki Süresi | 2 ms,Dahili Hoparlör | Var,monitor_image_251.png
monitor,"Samsung Odyssey G5 32"" Qhd 2k 1ms 144hz Freesync Hdr10 1000r Kavisli Va Gaming Monitör LC32G55TQBUXUF",7.949 TL,49,4.5,73,1295 Favori,Ekran Yenilenme Hızı | 144 Hz,Çözünürlük | 2560 x 1440,Ekran Boyutu | 32 inç,Panel Tipi | VA,Tepki Süresi | 1 ms,Curved (Kavisli) | Var,Garanti Tipi | Samsung TR Garantili,Kullanım Amacı | Oyun,monitor_image_252.png
monitor,"Samsung LS22F350FHRXUF 21.5"" 60Hz 5ms (Analog+HDMI) Full HD LED Monitör",2.360 TL,450,4.8,243,5897 Favori,Ekran Yenilenme Hızı | 60 Hz,"Ekran Boyutu | 21,5 inç",Garanti Tipi | Resmi Distribütör Garantili,Çözünürlük | 1920 x 1080,Panel Tipi | TN,Tepki Süresi | 5 ms,Görüntüleme Teknolojisi | LED,Curved (Kavisli) | Yok,monitor_image_253.png
monitor,ASUS Tuf Gaming Vg247q1a 23.8 Inç 165hz 1ms Full Hd Freesync Gaming Monitör VG247Q1A,4.399 TL,974,4.6,1147,16149 Favori,Ekran Yenilenme Hızı | 165 Hz,Çözünürlük | 1920 x 1080,"Ekran Boyutu | 23,8 inç",Panel Tipi | VA,Sync Teknolojisi | FreeSync,Tepki Süresi | 1 ms,Dahili Hoparlör | Var,Vesa Uyumluluğu | Var,monitor_image_254.png
monitor,"Rampage Blaze Bl 27r165c 27"" 165hz 1ms Csot Va Full Hd Freesync Pc Curved Oyuncu Monitörü BL27R165C",5.399 TL,49,4.7,87,720 Favori,Ekran Yenilenme Hızı | 165 Hz,Ekran Boyutu | 27 inç,Panel Tipi | VA,Çözünürlük | 1920 x 1080,Sync Teknolojisi | FreeSync,Tepki Süresi | 1 ms,Dahili Hoparlör | Yok,Vesa Uyumluluğu | Var,monitor_image_255.png
monitor,Samsung T450 24” Çerçevesiz Ips 75hz Full Hd Monitör LF24T450FQRXUF,3.199 TL,127,4.5,90,1544 Favori,Ekran Yenilenme Hızı | 75 Hz,Ekran Boyutu | 24 inç,Garanti Tipi | Resmi Distribütör Garantili,Çözünürlük | 1920 x 1080,Panel Tipi | IPS,Tepki Süresi | 5 ms,Görüntüleme Teknolojisi | IPS,Curved (Kavisli) | Yok,monitor_image_256.png
monitor,"Xiaomi Redmi G24 165Hz 1ms 23.8"" Gaming Oyuncu Monitör A24FAA-RG",3.749 TL,17,4.4,28,556 Favori,"Ekran Boyutu | 23,8 inç",Ekran Yenilenme Hızı | 165 Hz,Çözünürlük | 1920 x 1080,Panel Tipi | VA,Sync Teknolojisi | FreeSync,Tepki Süresi | 1 ms,Dahili Hoparlör | Yok,Vesa Uyumluluğu | Yok,monitor_image_257.png
monitor,TOPTANPOS Dokunmatik Pos Ekran Monitör'ü Capastive 10 Parmak (HASSAS DOKUNMATİK) 15.6 Inch TP-MON15,6.799 TL,4,3.8,19,57 Favori,Ekran Yenilenme Hızı | 75 Hz,"Ekran Boyutu | 15,6 inç",Garanti Tipi | Resmi Distribütör Garantili,Çözünürlük | 1366 x 768,Panel Tipi | TFT-LCD,Tepki Süresi | 7 ms,Görüntüleme Teknolojisi | LED,Curved (Kavisli) | Yok,monitor_image_258.png
